frame;mean_red;mean_green;mean_blue;median_red;median_green;median_blue;sum_red;sum_green;sum_blue;mean_value;mean_saturation;mean_hue;median_value;median_saturation;median_hue;sum_value;sum_saturation;sum_hue
2437;74,74756944444445;71,69926697530865;78,18956597222223;74,0;67,0;65,0;38749140;37168900;40533471;86,41407407407408;45,106884645061726;54,16537229938272;79,0;36,0;14,0;44797056;23383409;28079329
2438;74,38226273148148;71,40769868827161;77,79983796296297;73,0;67,0;65,0;38559765;37017751;40331436;86,04373456790124;45,39298225308642;53,371628086419754;79,0;36,0;14,0;44605072;23531722;27667852
2439;74,70614776234568;71,66820408950618;78,14246720679013;74,0;67,0;65,0;38727667;37152797;40509055;86,37511574074074;45,21006172839506;53,79552662037037;79,0;36,0;14,0;44776860;23436896;27887601
2440;74,65878665123456;71,71058449074074;78,06880594135802;74,0;67,0;65,0;38703115;37174767;40470869;86,3066300154321;45,33266782407407;53,18825038580247;79,0;36,0;14,0;44741357;23500455;27572789
2441;70,13206211419752;76,36507523148148;81,1525925925926;59,0;57,0;53,0;36356461;39587655;42069504;86,38163773148148;49,760810185185186;50,18492862654321;63,0;50,0;30,0;44780241;25796004;26015867
2442;72,42296489197531;78,55030285493827;82,74659722222222;61,0;59,0;55,0;37544065;40720477;42895836;87,94744598765432;47,85232831790123;50,71494212962963;65,0;49,0;30,0;45591956;24806647;26290626
2443;72,70542438271605;78,8856037808642;82,90789158950618;61,0;59,0;55,0;37690492;40894297;42979451;88,16253858024692;52,84559220679012;51,86586226851852;66,0;50,0;30,0;45703460;27395155;26887263
2444;72,89671682098765;78,97157021604939;83,07261766975309;62,0;59,0;55,0;37789658;40938862;43064845;88,34138888888889;47,554780092592594;50,79567322530864;66,0;49,0;30,0;45796176;24652398;26332477
2445;72,66940972222223;78,85072337962963;82,79928433641976;61,0;59,0;55,0;37671822;40876215;42923149;88,11188464506174;47,67672453703704;50,49744212962963;65,0;49,0;30,0;45677201;24715614;26177874
2446;72,88397762345679;78,92752314814815;82,93285686728395;62,0;59,0;55,0;37783054;40916028;42992393;88,27647569444444;47,49736882716049;50,707251157407406;66,0;49,0;30,0;45762525;24622636;26286639
2447;72,81065586419753;78,89523533950617;82,760106095679;61,0;59,0;54,0;37745044;40899290;42902839;88,13723958333334;47,58303240740741;50,39659143518519;65,0;49,0;30,0;45690345;24667044;26125593
2448;72,79770447530865;78,83193094135802;82,69126543209876;61,0;59,0;54,0;37738330;40866473;42867152;88,08660300925926;47,39651813271605;50,22528549382716;65,0;49,0;30,0;45664095;24570355;26036788
2449;72,827137345679;78,79334104938272;82,65953125;61,0;59,0;54,0;37753588;40846468;42850701;88,09855516975308;47,49157407407407;50,21087384259259;65,0;49,0;30,0;45670291;24619632;26029317
2450;72,83184606481481;78,80297453703703;82,64699266975309;61,0;59,0;54,0;37756029;40851462;42844201;88,09013310185185;47,54565779320988;50,15359953703704;65,0;49,0;30,0;45665925;24647669;25999626
2451;72,8284162808642;78,75790895061728;82,61830439814815;61,0;59,0;54,0;37754251;40828100;42829329;88,07745949074074;47,56863425925926;50,07960262345679;65,0;49,0;28,0;45659355;24659580;25961266
2452;72,95929205246914;78,76386188271604;82,72500964506173;62,0;59,0;54,0;37822097;40831186;42884645;88,19642361111111;47,43140432098765;50,26135030864197;65,0;48,0;28,0;45721026;24588440;26055484
2453;72,83286844135803;78,68146412037036;82,56171103395062;61,0;59,0;54,0;37756559;40788471;42799991;88,05389081790123;47,52900077160494;49,95065779320988;65,0;48,0;28,0;45647137;24639034;25894421
2454;72,95846836419753;78,70245563271605;82,66352816358025;61,0;59,0;54,0;37821670;40799353;42852773;88,16866512345679;47,46038580246913;50,09305555555556;65,0;48,0;27,0;45706636;24603464;25968240
2455;72,73918209876543;78,55150848765432;82,46009259259259;61,0;58,0;54,0;37707992;40721102;42747312;87,97930169753086;47,66347800925926;49,97863233024692;65,0;49,0;28,0;45608470;24708747;25908923
2456;72,76175540123457;78,49607445987654;82,49233217592592;61,0;58,0;54,0;37719694;40692365;42764025;88,02287422839507;47,614699074074075;50,07345486111111;65,0;49,0;28,0;45631058;24683460;25958079
2457;72,67465470679012;78,45437692901234;82,38842206790123;61,0;58,0;53,0;37674541;40670749;42710158;87,92818094135802;47,691880787037036;49,82922260802469;65,0;49,0;27,0;45581969;24723471;25831469
2458;72,7479726080247;78,47922260802468;82,45510416666667;61,0;58,0;53,0;37712549;40683629;42744726;87,99556520061728;47,59053819444444;49,93895447530864;65,0;49,0;27,0;45616901;24670935;25888354
2459;72,62366319444445;78,41945794753086;82,31588541666666;61,0;58,0;53,0;37648107;40652647;42672555;87,85795138888889;47,696114969135806;49,827148919753085;64,0;49,0;27,0;45545562;24725666;25830394
2460;72,86825231481481;78,60843942901235;82,48442901234569;61,0;58,0;53,0;37774902;40750615;42759928;88,02355516975308;47,50233410493827;49,84068287037037;65,0;49,0;27,0;45631411;24625210;25837410
2461;72,79494405864197;78,57702546296296;82,38690586419753;61,0;58,0;53,0;37736899;40734330;42709372;87,92828125;47,52710262345679;49,7511361882716;64,0;48,0;27,0;45582021;24638050;25790989
2462;72,83865162037037;78,58425347222222;82,4815162037037;61,0;58,0;53,0;37759557;40738077;42758418;88,01480709876543;47,470733024691356;49,89415895061728;64,0;48,0;27,0;45626876;24608828;25865132
2463;72,71159529320988;78,50508294753087;82,36715084876543;61,0;58,0;53,0;37693691;40697035;42699131;87,90506365740741;47,59720293209877;49,83270061728395;64,0;49,0;27,0;45569985;24674390;25833272
2464;72,68066936728395;78,45507330246913;82,35217399691358;61,0;58,0;53,0;37677659;40671110;42691367;87,90603973765432;47,79189429012346;49,843472222222225;64,0;49,0;27,0;45570491;24775318;25838856
2465;72,55434413580247;78,38768518518519;82,23281828703703;61,0;58,0;53,0;37612172;40636176;42629493;87,78835069444445;47,89330825617284;49,74490354938271;64,0;49,0;27,0;45509481;24827891;25787758
2466;72,58438850308642;78,40677083333334;82,29474922839506;61,0;58,0;53,0;37627747;40646070;42661598;87,84636766975309;47,9003125;49,80580439814815;64,0;49,0;27,0;45539557;24831522;25819329
2467;72,48265625;78,38597415123456;82,20082175925926;61,0;58,0;53,0;37575009;40635289;42612906;87,75269868827161;48,004124228395064;49,71242862654321;64,0;49,0;28,0;45490999;24885338;25770923
2468;72,50238425925926;78,375362654321;82,23884452160493;61,0;58,0;53,0;37585236;40629788;42632617;87,78697337962963;47,969783950617284;49,7771450617284;64,0;49,0;27,0;45508767;24867536;25804472
2469;72,28304783950617;78,2718113425926;82,09594328703703;61,0;58,0;53,0;37471532;40576107;42558537;87,65115354938271;48,197349537037034;49,657665895061726;64,0;49,0;27,0;45438358;24985506;25742534
2470;72,2194637345679;78,16274112654321;82,14049189814814;61,0;58,0;53,0;37438570;40519565;42581631;87,6785725308642;48,252492283950616;49,88087384259259;64,0;49,0;27,0;45452572;25014092;25858245
2471;71,94891589506173;77,9779263117284;81,9163599537037;60,0;58,0;52,0;37298318;40423757;42465441;87,45312307098766;48,520688657407405;49,74964699074074;64,0;50,0;27,0;45335699;25153125;25790217
2472;71,98793402777778;77,95273726851852;81,99917438271605;60,0;58,0;52,0;37318545;40410699;42508372;87,52320408950617;48,4466975308642;49,867841435185184;64,0;50,0;27,0;45372029;25114768;25851489
2473;71,95148919753086;77,95273148148148;81,9464274691358;60,0;58,0;52,0;37299652;40410696;42481028;87,46715663580247;48,50276041666667;49,74362654320988;64,0;50,0;27,0;45342974;25143831;25787096
2474;72,25219521604939;78,1489101080247;82,19748070987654;61,0;58,0;53,0;37455538;40512395;42611174;87,69943094135803;48,19713927469136;50,0035262345679;64,0;49,0;27,0;45463385;24985397;25921828
2475;72,28313850308642;78,22370949074075;82,1202912808642;60,0;58,0;52,0;37471579;40551171;42571159;87,62117862654321;48,16268132716049;49,879322916666666;64,0;49,0;27,0;45422819;24967534;25857441
2476;72,44665895061729;78,29013503086419;82,26920331790123;61,0;58,0;53,0;37556348;40585606;42648355;87,75705825617284;47,928341049382716;50,13421489197531;64,0;49,0;27,0;45493259;24846052;25989577
2477;72,41100694444444;78,29652777777778;82,1939101080247;61,0;58,0;53,0;37537866;40588920;42609323;87,68124807098765;47,97171489197531;50,01185763888889;64,0;49,0;27,0;45453959;24868537;25926147
2478;72,58611689814815;78,4119174382716;82,39499228395061;61,0;58,0;53,0;37628643;40648738;42713564;87,86624421296297;47,77820987654321;50,242081404320984;64,0;49,0;27,0;45549861;24768224;26045495
2479;72,48171296296296;78,37502314814814;82,31438850308642;61,0;58,0;53,0;37574520;40629612;42671779;87,78328703703704;47,91814429012346;50,21294560185185;64,0;49,0;28,0;45506856;24840766;26030391
2480;72,59333719135803;78,48887345679012;82,42132137345679;61,0;58,0;53,0;37632386;40688632;42727213;87,88627893518519;47,83372685185185;50,24344135802469;64,0;49,0;28,0;45560247;24797004;26046200
2481;72,6166550925926;78,52417052469136;82,48569830246913;61,0;58,0;53,0;37644474;40706930;42760586;87,94769675925926;47,792069830246916;50,24742091049383;64,0;49,0;28,0;45592086;24775409;26048263
2482;72,53465277777778;78,43774112654322;82,44183449074075;61,0;58,0;53,0;37601964;40662125;42737847;87,90836612654321;47,86448302469136;50,26296489197531;64,0;49,0;28,0;45571697;24812948;26056321
2483;72,69935763888888;78,6091049382716;82,5368036265432;61,0;58,0;53,0;37687347;40750960;42787079;88,00823688271605;47,77711033950617;50,184957561728396;65,0;49,0;28,0;45623470;24767654;26015882
2484;70,22287808641975;67,59252314814815;75,27819830246914;69,0;63,0;62,0;36403540;35039964;39024218;82,78093171296297;46,76564043209876;55,318591820987656;75,0;36,0;18,0;42913635;24243308;28677158
2485;71,57126543209877;68,88515625;76,53154513888889;71,0;64,0;63,0;37102544;35710065;39673953;84,08087191358025;46,005956790123456;55,072681327160495;76,0;36,0;16,0;43587524;23849488;28549678
2486;72,74689429012345;70,41982445987654;77,71473572530864;72,0;65,0;64,0;37711990;36505637;40287319;85,39932677469136;45,54748263888889;52,91173225308642;77,0;36,0;14,0;44271011;23611815;27429442
2487;73,57018325617284;71,41079475308642;78,87617283950617;73,0;67,0;65,0;38138783;37019356;40889408;86,52856867283951;45,51694637345679;54,0458024691358;78,0;36,0;16,0;44856410;23595985;28017344
2488;72,90789351851852;71,29026620370371;78,88194830246914;72,0;67,0;65,0;37795452;36956874;40892402;86,39049189814814;46,09896797839506;52,76960455246913;78,0;36,0;17,0;44784831;23897705;27355763
2489;73,0544637345679;71,72193287037037;79,7288425925926;73,0;68,0;66,0;37871434;37180650;41331432;87,05280285493828;45,84836033950617;53,82811342592593;78,0;36,0;18,0;45128173;23767790;27904494
2490;72,57235725308642;71,77917052469135;79,95314043209876;72,0;68,0;66,0;37621510;37210322;41447708;87,14108796296296;46,3755111882716;53,28050347222222;78,0;37,0;20,0;45173940;24041065;27620613
2491;73,10305555555556;72,39757330246914;81,08998456790124;73,0;69,0;67,0;37896624;37530902;42037048;88,13099344135803;46,35614776234568;54,92911458333333;79,0;36,0;20,0;45687107;24031027;28475253
2492;72,86223765432099;72,58590277777778;81,37847800925925;73,0;69,0;67,0;37771784;37628532;42186603;88,4180362654321;47,19506365740741;54,128883101851855;79,0;37,0;22,0;45835910;24465921;28060413
2493;73,12453317901235;72,94829475308642;81,92754822530864;73,0;69,0;67,0;37907758;37816396;42471241;88,95409915123457;47,22226851851852;54,61862654320988;79,0;37,0;26,0;46113805;24480024;28314296
2494;73,28933834876543;73,36474729938271;82,43016975308642;73,0;69,0;67,0;37993193;38032285;42731800;89,47166666666666;47,545015432098765;54,051059027777775;80,0;38,0;26,0;46382112;24647336;28020069
2495;73,24287615740741;73,46851851851852;82,57007716049382;73,0;69,0;67,0;37969107;38086080;42804328;89,63127893518518;47,843969907407406;53,926500771604935;79,0;38,0;26,0;46464855;24802314;27955498
2496;73,37104552469135;73,64018518518519;82,79604745370371;73,0;69,0;67,0;38035550;38175072;42921471;89,84364197530864;47,59746527777778;53,98114390432099;79,0;38,0;26,0;46574944;24674526;27983825
2497;73,64088348765432;73,80930169753087;82,93023341049383;74,0;70,0;68,0;38175434;38262742;42991033;90,00519290123457;47,50637345679012;54,21173611111111;80,0;38,0;26,0;46658692;24627304;28103364
2498;73,47398726851851;73,68391203703703;82,66883101851852;73,0;70,0;67,0;38088915;38197740;42855522;89,78162808641976;47,80859567901235;53,74579861111111;80,0;38,0;26,0;46542796;24783976;27861822
2499;73,35049382716049;73,50656635802468;82,4356037808642;73,0;70,0;67,0;38024896;38105804;42734617;89,54471450617284;47,756826774691355;53,64751736111111;80,0;38,0;26,0;46419980;24757139;27810873
2500;73,29455632716049;73,36115354938272;82,25674382716049;73,0;69,0;67,0;37995898;38030422;42641896;89,31357060185185;47,284998070987655;53,74847029320988;79,0;37,0;25,0;46300155;24512543;27863207
2501;73,1468962191358;73,20694830246913;81,84096064814815;73,0;69,0;67,0;37919351;37950482;42426354;88,95298225308642;47,05784336419753;52,76801311728395;79,0;37,0;21,0;46113226;24394786;27354938
2502;73,06184220679012;73,07815393518518;81,54354745370371;73,0;69,0;67,0;37875259;37883715;42272175;88,67714891975308;46,83213348765432;52,561026234567905;79,0;37,0;21,0;45970234;24277778;27247636
2503;73,41860532407408;73,35704282407407;81,77052469135802;73,0;70,0;67,0;38060205;38028291;42389840;88,90265239197531;46,294448302469135;52,954556327160496;80,0;37,0;21,0;46087135;23999042;27451642
2504;73,43913773148148;73,28525077160494;81,5694174382716;73,0;70,0;67,0;38070849;37991074;42285586;88,69355902777778;45,981066743827164;53,24975308641975;80,0;36,0;21,0;45978741;23836585;27604672
2505;73,2881462191358;73,07434220679012;81,23052469135803;73,0;70,0;67,0;37992575;37881739;42109904;88,39185956790124;46,09506365740741;53,14082175925926;79,0;36,0;21,0;45822340;23895681;27548202
2506;73,21559027777778;72,8153086419753;80,87862461419753;73,0;69,0;67,0;37954962;37747456;41927479;88,07532021604938;45,83213927469136;53,25725115740741;79,0;36,0;21,0;45658246;23759381;27608559
2507;73,11150077160494;72,60928819444445;80,50974537037037;73,0;69,0;67,0;37901002;37640655;41736252;87,74855709876543;45,568711419753086;52,7541724537037;79,0;36,0;20,0;45488852;23622820;27347763
2508;73,05860146604938;72,43652199074074;80,15106288580247;73,0;69,0;66,0;37873579;37551093;41550311;87,4532561728395;45,57580439814815;52,40077739197531;79,0;36,0;20,0;45335768;23626497;27164563
2509;73,25165316358024;72,46417824074074;80,08321952160493;73,0;69,0;67,0;37973657;37565430;41515141;87,41654320987654;45,303327546296295;52,70890625;79,0;36,0;20,0;45316736;23485245;27324297
2510;73,20003279320987;72,31117091049383;79,75271026234567;73,0;69,0;66,0;37946897;37486111;41343805;87,14176890432098;45,216755401234565;52,183256172839506;79,0;36,0;18,0;45174293;23440366;27051800
2511;73,04385030864198;72,08262538580247;79,41829089506173;73,0;69,0;66,0;37865932;37367633;41170442;86,8440625;45,274114583333336;51,9306462191358;79,0;36,0;18,0;45019962;23470101;26920847
2512;73,4444386574074;72,3186651234568;79,66347029320988;73,0;69,0;66,0;38073597;37489996;41297543;87,104481095679;44,92497685185185;52,204157021604935;79,0;35,0;18,0;45154963;23289108;27062635
2513;73,9771199845679;72,71576388888889;79,84835455246913;74,0;69,0;67,0;38349739;37695852;41393387;87,39287808641976;44,667891589506176;52,22578703703704;80,0;35,0;18,0;45304468;23155835;27073848
2514;73,96613425925926;72,66621720679012;79,65169174382716;73,0;69,0;67,0;38344044;37670167;41291437;87,23688078703704;44,5935513117284;51,91146604938272;79,0;35,0;18,0;45223599;23117297;26910904
2515;74,15342399691357;72,74717785493827;79,70970679012346;74,0;69,0;67,0;38441135;37712137;41321512;87,32110532407407;44,52173611111111;52,08772183641975;79,0;35,0;18,0;45267261;23080068;27002275
2516;74,44951195987655;73,01700038580248;79,95853973765432;74,0;69,0;67,0;38594627;37852013;41450507;87,56876736111111;44,34887924382716;52,177314814814814;80,0;35,0;18,0;45395649;22990459;27048720
2517;50,24093942901234;43,0597299382716;41,97289544753087;51,0;45,0;43,0;26044903;22322164;21758749;50,47384837962963;41,9036824845679;39,20786072530864;51,0;31,0;11,0;26165643;21722869;20325355
2518;51,66770640432099;44,35156442901235;43,30353973765432;52,0;46,0;44,0;26784539;22991851;22448555;51,899614197530866;41,10495370370371;40,53419945987655;53,0;29,0;11,0;26904760;21308808;21012929
2519;52,375036651234566;44,694087577160495;43,931801697530865;53,0;47,0;45,0;27151219;23169415;22774246;52,58953510802469;40,66978395061729;43,77306134259259;53,0;29,0;9,0;27262415;21083216;22691955
2520;52,51052662037037;44,79916087962963;43,88842785493827;52,0;46,0;44,0;27221457;23223885;22751761;52,706118827160495;41,39741319444445;42,10673418209876;53,0;30,0;10,0;27322852;21460419;21828131
2521;52,77003279320988;44,7613175154321;44,020634645061726;52,0;46,0;44,0;27355985;23204267;22820297;52,94637731481482;41,270185185185184;43,38183063271605;52,0;30,0;9,0;27447402;21394464;22489141
2522;52,800252700617285;44,8056462191358;43,929907407407406;51,0;46,0;43,0;27371651;23227247;22773264;52,97140625;41,70572145061728;42,058636188271606;52,0;30,0;9,0;27460377;21620246;21803197
2523;53,04676697530864;44,86348958333333;44,12519675925926;51,0;45,0;43,0;27499444;23257233;22874502;53,21913773148148;41,467280092592596;43,44687885802469;51,0;30,0;8,0;27588801;21496638;22522862
2524;52,84256558641975;44,716635802469135;43,91010416666666;51,0;45,0;42,0;27393586;23181104;22762998;53,02197337962963;41,98512538580247;42,583827160493826;51,0;30,0;9,0;27486591;21765089;22075456
2525;53,15225887345679;44,82923611111111;44,22006172839506;51,0;45,0;43,0;27554131;23239476;22923680;53,339874614197534;41,791302083333335;44,639149305555556;51,0;30,0;7,0;27651391;21664611;23140935
